TransactionID,Date,CustomerID,ProductID,RegionID,Units,UnitCost,Category,UnitPrice,DiscountPct,Revenue,COGS,GrossProfit
10554,2025-03-15,1173,118,2,2,73.13,Add-on,122.66,0.074,227.17,146.26,80.91
10555,2026-01-17,1150,104,1,1,25.91,Services,52.34,0.043,50.09,25.91,24.18
10556,2025-11-15,1087,114,4,2,57.45,Add-on,85.14,0.0,170.28,114.9,55.38
10557,2024-06-06,1265,110,1,3,75.36,Services,160.65,0.128,420.26,226.08,194.18
10558,2024-06-20,1069,118,4,4,73.13,Add-on,88.19,0.127,307.96,292.52,15.44
10559,2025-05-08,1204,105,5,1,26.09,Add-on,31.14,0.118,27.47,26.09,1.38
10560,2024-11-06,1031,109,1,3,38.49,Hardware,59.36,0.015,175.41,115.47,59.94
10561,2025-02-06,1042,115,4,5,95.3,Subscription,135.13,0.13,587.82,476.5,111.32
10562,2025-10-30,1117,104,2,4,25.91,Services,49.84,0.042,190.99,103.64,87.35
10563,2026-02-08,1014,117,3,3,64.14,Add-on,135.29,0.06,381.52,192.42,189.1
10564,2025-11-06,1114,118,5,4,73.13,Add-on,125.11,0.069,465.91,292.52,173.39
10565,2025-10-20,1019,109,2,4,38.49,Hardware,49.68,0.099,179.05,153.96,25.09
10566,2025-10-27,1177,109,5,3,38.49,Hardware,66.25,0.064,186.03,115.47,70.56
10567,2025-04-07,1261,111,3,4,21.04,Services,35.14,0.069,130.86,84.16,46.7
10568,2025-01-01,1078,102,5,2,100.73,Subscription,132.47,0.026,258.05,201.46,56.59
10569,2025-07-03,1119,103,1,2,29.42,Services,34.54,0.063,64.73,58.84,5.89
10570,2025-10-04,1025,111,1,2,21.04,Services,32.23,0.025,62.85,42.08,20.77
10571,2024-09-11,1021,106,3,2,39.99,Subscription,87.56,0.047,166.89,79.98,86.91
10572,2024-07-26,1200,111,2,3,21.04,Services,44.03,0.143,113.2,63.12,50.08
10573,2025-03-25,1063,102,4,3,100.73,Subscription,217.88,0.073,605.92,302.19,303.73
10574,2024-04-04,1213,117,1,2,64.14,Add-on,87.77,0.094,159.04,128.28,30.76
10575,2025-04-22,1292,118,1,3,73.13,Add-on,150.7,0.072,419.55,219.39,200.16
10576,2025-11-13,1077,104,2,6,25.91,Services,43.22,0.139,223.27,155.46,67.81
10577,2026-01-31,1215,113,5,2,47.13,Services,99.07,0.0,198.14,94.26,103.88
10578,2024-07-08,1223,107,2,4,65.35,Subscription,90.88,0.065,339.89,261.4,78.49
10579,2025-12-11,1027,114,5,4,57.45,Add-on,91.91,0.078,338.96,229.8,109.16
10580,2025-04-28,1200,115,2,2,95.3,Subscription,135.67,0.084,248.55,190.6,57.95
10581,2026-01-02,1066,117,1,3,64.14,Add-on,77.72,0.039,224.07,192.42,31.65
10582,2025-06-19,1125,110,1,2,75.36,Services,121.7,0.038,234.15,150.72,83.43
10583,2026-01-25,1194,101,4,4,116.54,Add-on,139.17,0.093,504.91,466.16,38.75
10584,2025-02-26,1173,109,2,3,38.49,Hardware,73.01,0.211,172.81,115.47,57.34
10585,2025-10-01,1086,110,3,3,75.36,Services,124.5,0.034,360.8,226.08,134.72
10586,2025-08-27,1153,104,1,3,25.91,Services,50.07,0.117,132.64,77.73,54.91
10587,2024-05-12,1209,116,1,2,27.96,Add-on,51.33,0.006,102.04,55.92,46.12
10588,2024-02-24,1012,100,5,2,7.37,Services,13.34,0.0,26.68,14.74,11.94
10589,2025-05-24,1163,113,2,5,47.13,Services,101.54,0.015,500.08,235.65,264.43
10590,2025-10-31,1254,114,1,4,57.45,Add-on,76.81,0.075,284.2,229.8,54.4
10591,2025-06-24,1063,106,4,4,39.99,Subscription,81.71,0.096,295.46,159.96,135.5
10592,2025-02-13,1075,107,4,1,65.35,Subscription,126.8,0.008,125.79,65.35,60.44
10593,2024-07-29,1021,115,3,4,95.3,Subscription,158.02,0.061,593.52,381.2,212.32
10594,2025-10-27,1059,112,2,2,38.6,Services,53.06,0.026,103.36,77.2,26.16
10595,2024-10-19,1055,104,2,3,25.91,Services,36.42,0.0,109.26,77.73,31.53
10596,2026-01-03,1167,102,4,5,100.73,Subscription,127.44,0.0,637.2,503.65,133.55
10597,2024-04-24,1204,112,5,2,38.6,Services,63.66,0.099,114.72,77.2,37.52
10598,2025-10-31,1258,118,5,4,73.13,Add-on,140.87,0.0,563.48,292.52,270.96
10599,2024-09-15,1190,111,2,3,21.04,Services,44.14,0.104,118.65,63.12,55.53
10600,2026-02-01,1054,118,2,2,73.13,Add-on,133.25,0.122,233.99,146.26,87.73
10601,2024-05-01,1283,116,2,5,27.96,Add-on,54.27,0.0,271.35,139.8,131.55
10602,2024-10-25,1263,110,2,3,75.36,Services,163.95,0.105,440.21,226.08,214.13
10603,2026-02-13,1258,102,5,1,100.73,Subscription,218.23,0.036,210.37,100.73,109.64
10604,2025-01-15,1088,101,4,2,116.54,Add-on,256.07,0.027,498.31,233.08,265.23
10605,2025-07-14,1221,113,1,1,47.13,Services,76.77,0.051,72.85,47.13,25.72
10606,2025-05-15,1088,116,4,2,27.96,Add-on,39.25,0.052,74.42,55.92,18.5
10607,2024-10-23,1058,101,3,3,116.54,Add-on,235.49,0.057,666.2,349.62,316.58
10608,2024-12-27,1151,117,2,2,64.14,Add-on,79.92,0.0,159.84,128.28,31.56
10609,2025-08-11,1027,114,5,3,57.45,Add-on,77.55,0.093,211.01,172.35,38.66
10610,2025-04-07,1224,111,5,3,21.04,Services,33.23,0.127,87.03,63.12,23.91
10611,2025-03-13,1050,115,3,2,95.3,Subscription,134.41,0.059,252.96,190.6,62.36
10612,2024-05-06,1262,115,3,2,95.3,Subscription,150.25,0.07,279.46,190.6,88.86
10613,2024-07-15,1278,106,5,2,39.99,Subscription,56.01,0.05,106.42,79.98,26.44
10614,2024-08-08,1045,105,1,2,26.09,Add-on,56.47,0.051,107.18,52.18,55.0
10615,2024-03-31,1105,113,5,2,47.13,Services,99.71,0.063,186.86,94.26,92.6
10616,2025-02-14,1283,107,2,5,65.35,Subscription,92.74,0.046,442.37,326.75,115.62
10617,2024-01-08,1023,119,5,4,10.34,Services,12.32,0.165,41.15,41.36,-0.21
10618,2025-06-27,1006,118,1,3,73.13,Add-on,116.48,0.077,322.53,219.39,103.14
10619,2025-04-12,1002,118,1,2,73.13,Add-on,110.73,0.08,203.74,146.26,57.48
10620,2024-11-15,1257,111,3,1,21.04,Services,29.07,0.022,28.43,21.04,7.39
10621,2025-01-28,1262,108,3,3,54.67,Services,110.34,0.126,289.31,164.01,125.3
10622,2024-09-25,1120,108,3,3,54.67,Services,90.61,0.051,257.97,164.01,93.96
10623,2024-07-09,1207,104,3,2,25.91,Services,52.28,0.002,104.35,51.82,52.53
10624,2025-11-05,1020,113,2,4,47.13,Services,84.42,0.032,326.87,188.52,138.35
10625,2024-03-01,1139,100,4,2,7.37,Services,12.56,0.144,21.5,14.74,6.76
10626,2025-03-13,1279,102,3,2,100.73,Subscription,154.08,0.078,284.12,201.46,82.66
10627,2024-09-20,1288,110,3,3,75.36,Services,115.95,0.036,335.33,226.08,109.25
10628,2024-04-04,1205,103,2,2,29.42,Services,41.34,0.002,82.51,58.84,23.67
10629,2025-07-06,1042,119,4,3,10.34,Services,15.82,0.177,39.06,31.02,8.04
10630,2025-04-14,1117,100,2,4,7.37,Services,9.66,0.048,36.79,29.48,7.31
10631,2025-10-22,1004,105,1,2,26.09,Add-on,47.56,0.052,90.17,52.18,37.99
10632,2025-12-16,1206,109,4,4,38.49,Hardware,53.12,0.0,212.48,153.96,58.52
10633,2026-02-17,1122,103,1,6,29.42,Services,61.86,0.077,342.58,176.52,166.06
10634,2025-05-28,1141,116,2,1,27.96,Add-on,44.86,0.01,44.41,27.96,16.45
10635,2025-11-20,1231,104,1,2,25.91,Services,50.14,0.054,94.86,51.82,43.04
10636,2024-07-12,1163,101,2,5,116.54,Add-on,225.86,0.085,1033.31,582.7,450.61
10637,2025-04-26,1034,100,2,1,7.37,Services,10.21,0.132,8.86,7.37,1.49
10638,2024-12-01,1010,115,4,1,95.3,Subscription,174.06,0.077,160.66,95.3,65.36
10639,2025-03-10,1074,106,4,3,39.99,Subscription,71.87,0.056,203.54,119.97,83.57
10640,2024-07-14,1299,102,2,3,100.73,Subscription,201.41,0.122,530.51,302.19,228.32
10641,2024-09-05,1197,113,1,5,47.13,Services,88.71,0.072,411.61,235.65,175.96
10642,2025-05-12,1263,118,2,6,73.13,Add-on,135.67,0.091,739.94,438.78,301.16
10643,2024-07-30,1223,115,2,1,95.3,Subscription,204.33,0.132,177.36,95.3,82.06
10644,2025-10-26,1121,105,5,2,26.09,Add-on,46.58,0.012,92.04,52.18,39.86
10645,2025-10-31,1073,100,1,4,7.37,Services,12.99,0.081,47.75,29.48,18.27
10646,2025-04-10,1027,106,5,2,39.99,Subscription,53.42,0.103,95.84,79.98,15.86
10647,2025-10-12,1170,110,1,4,75.36,Services,98.68,0.027,384.06,301.44,82.62
10648,2024-08-08,1215,117,5,2,64.14,Add-on,121.28,0.145,207.39,128.28,79.11
10649,2024-09-29,1100,108,5,3,54.67,Services,111.55,0.081,307.54,164.01,143.53
10650,2024-06-02,1245,102,1,9,100.73,Subscription,199.79,0.116,1589.53,906.57,682.96
10651,2024-09-05,1092,107,3,4,65.35,Subscription,139.08,0.02,545.19,261.4,283.79
10652,2024-10-05,1062,107,1,1,65.35,Subscription,85.39,0.0,85.39,65.35,20.04
10653,2025-03-15,1265,100,1,3,7.37,Services,15.15,0.019,44.59,22.11,22.48
10654,2024-10-02,1205,109,2,6,38.49,Hardware,66.66,0.16,335.97,230.94,105.03
10655,2025-05-28,1079,114,2,2,57.45,Add-on,109.19,0.0,218.38,114.9,103.48
10656,2024-03-28,1036,109,2,5,38.49,Hardware,56.29,0.041,269.91,192.45,77.46
10657,2025-10-03,1010,107,4,3,65.35,Subscription,76.57,0.068,214.09,196.05,18.04
10658,2025-05-19,1114,101,5,2,116.54,Add-on,134.76,0.082,247.42,233.08,14.34
10659,2025-08-12,1089,117,1,1,64.14,Add-on,87.28,0.054,82.57,64.14,18.43
10660,2026-02-10,1231,101,1,5,116.54,Add-on,166.96,0.095,755.49,582.7,172.79
10661,2024-08-28,1018,118,5,3,73.13,Add-on,128.93,0.059,363.97,219.39,144.58
10662,2025-10-14,1051,108,3,5,54.67,Services,112.07,0.097,506.0,273.35,232.65
10663,2026-01-09,1273,109,1,4,38.49,Hardware,57.76,0.027,224.8,153.96,70.84
10664,2025-11-05,1093,103,5,1,29.42,Services,59.46,0.127,51.91,29.42,22.49
10665,2024-08-23,1031,100,1,3,7.37,Services,10.28,0.064,28.87,22.11,6.76
10666,2024-05-07,1150,110,1,4,75.36,Services,120.65,0.107,430.96,301.44,129.52
10667,2025-05-17,1139,101,4,2,116.54,Add-on,145.54,0.046,277.69,233.08,44.61
10668,2024-07-18,1057,103,3,2,29.42,Services,47.36,0.0,94.72,58.84,35.88
10669,2025-06-26,1020,114,2,5,57.45,Add-on,108.18,0.103,485.19,287.25,197.94
10670,2025-05-16,1148,119,2,2,10.34,Services,20.81,0.015,41.0,20.68,20.32
10671,2025-10-11,1220,112,3,1,38.6,Services,62.64,0.077,57.82,38.6,19.22
10672,2025-05-06,1220,100,3,2,7.37,Services,10.31,0.051,19.57,14.74,4.83
10673,2024-01-21,1241,101,4,2,116.54,Add-on,137.39,0.025,267.91,233.08,34.83
10674,2024-08-21,1218,105,5,4,26.09,Add-on,49.54,0.0,198.16,104.36,93.8
10675,2025-12-14,1028,106,5,3,39.99,Subscription,59.03,0.047,168.77,119.97,48.8
10676,2026-03-01,1046,118,1,1,73.13,Add-on,136.2,0.072,126.39,73.13,53.26
10677,2025-10-04,1057,103,3,2,29.42,Services,53.68,0.045,102.53,58.84,43.69
10678,2025-02-19,1274,117,1,5,64.14,Add-on,83.82,0.051,397.73,320.7,77.03
10679,2024-05-27,1139,108,4,2,54.67,Services,112.52,0.131,195.56,109.34,86.22
10680,2024-01-29,1022,110,1,3,75.36,Services,106.03,0.118,280.56,226.08,54.48
10681,2024-12-26,1062,104,1,4,25.91,Services,47.23,0.06,177.58,103.64,73.94
10682,2024-11-03,1051,100,3,4,7.37,Services,12.73,0.074,47.15,29.48,17.67
10683,2024-06-10,1265,101,1,2,116.54,Add-on,205.67,0.048,391.6,233.08,158.52
10684,2024-03-01,1166,102,1,5,100.73,Subscription,163.81,0.005,814.95,503.65,311.3
10685,2024-05-04,1150,116,1,2,27.96,Add-on,47.66,0.004,94.94,55.92,39.02
10686,2025-03-31,1010,101,4,4,116.54,Add-on,226.93,0.14,780.64,466.16,314.48
10687,2024-03-11,1094,100,2,3,7.37,Services,11.36,0.0,34.08,22.11,11.97
10688,2025-04-10,1071,101,1,2,116.54,Add-on,225.32,0.1,405.58,233.08,172.5
10689,2024-08-30,1047,107,5,2,65.35,Subscription,82.38,0.044,157.51,130.7,26.81
10690,2025-05-04,1271,112,5,6,38.6,Services,68.05,0.035,394.01,231.6,162.41
10691,2026-01-30,1094,113,2,3,47.13,Services,78.68,0.031,228.72,141.39,87.33
10692,2024-08-08,1232,111,5,2,21.04,Services,39.99,0.039,76.86,42.08,34.78
10693,2025-04-17,1047,108,5,3,54.67,Services,88.36,0.122,232.74,164.01,68.73
10694,2025-06-16,1207,118,3,3,73.13,Add-on,136.93,0.011,406.27,219.39,186.88
10695,2025-05-08,1226,119,4,2,10.34,Services,20.88,0.119,36.79,20.68,16.11
10696,2024-03-22,1076,106,5,5,39.99,Subscription,57.85,0.037,278.55,199.95,78.6
10697,2025-06-05,1218,109,5,3,38.49,Hardware,60.17,0.09,164.26,115.47,48.79
10698,2024-01-12,1080,102,5,3,100.73,Subscription,146.84,0.093,399.55,302.19,97.36
10699,2024-09-19,1036,118,2,3,73.13,Add-on,100.64,0.119,265.99,219.39,46.6
10700,2025-10-18,1101,116,2,5,27.96,Add-on,49.14,0.137,212.04,139.8,72.24
10701,2025-03-24,1190,107,2,3,65.35,Subscription,142.77,0.039,411.61,196.05,215.56
10702,2024-07-10,1028,117,5,3,64.14,Add-on,75.67,0.031,219.97,192.42,27.55
10703,2026-01-31,1252,106,5,2,39.99,Subscription,56.77,0.0,113.54,79.98,33.56
10704,2024-04-23,1250,106,1,3,39.99,Subscription,87.54,0.0,262.62,119.97,142.65
10705,2024-01-26,1225,119,2,4,10.34,Services,15.2,0.0,60.8,41.36,19.44
10706,2026-02-21,1093,115,5,3,95.3,Subscription,109.67,0.088,300.06,285.9,14.16
10707,2025-05-13,1085,114,1,2,57.45,Add-on,125.8,0.031,243.8,114.9,128.9
10708,2025-05-22,1109,113,4,5,47.13,Services,91.87,0.041,440.52,235.65,204.87
10709,2025-06-28,1216,115,3,2,95.3,Subscription,125.66,0.106,224.68,190.6,34.08
10710,2024-03-02,1195,108,1,2,54.67,Services,70.44,0.101,126.65,109.34,17.31
10711,2024-08-16,1296,109,1,4,38.49,Hardware,66.1,0.072,245.36,153.96,91.4
10712,2025-08-29,1043,114,5,4,57.45,Add-on,66.76,0.0,267.04,229.8,37.24
10713,2024-02-04,1089,109,1,3,38.49,Hardware,74.64,0.045,213.84,115.47,98.37
10714,2025-12-05,1154,101,1,1,116.54,Add-on,175.05,0.07,162.8,116.54,46.26
10715,2025-03-31,1108,104,1,2,25.91,Services,56.3,0.065,105.28,51.82,53.46
10716,2025-08-10,1058,107,3,2,65.35,Subscription,76.48,0.065,143.02,130.7,12.32
10717,2025-05-16,1109,105,4,3,26.09,Add-on,53.91,0.078,149.12,78.27,70.85
10718,2026-01-30,1105,105,5,5,26.09,Add-on,39.88,0.0,199.4,130.45,68.95
10719,2025-08-17,1220,100,3,3,7.37,Services,13.64,0.078,37.73,22.11,15.62
10720,2024-01-25,1262,115,3,2,95.3,Subscription,209.58,0.169,348.32,190.6,157.72
10721,2025-07-22,1081,117,3,4,64.14,Add-on,125.89,0.023,491.98,256.56,235.42
10722,2024-02-01,1271,102,5,4,100.73,Subscription,182.19,0.057,687.22,402.92,284.3
10723,2024-01-12,1048,106,5,2,39.99,Subscription,60.23,0.0,120.46,79.98,40.48
10724,2024-11-14,1031,111,1,3,21.04,Services,35.6,0.108,95.27,63.12,32.15
10725,2025-08-26,1088,109,4,3,38.49,Hardware,65.87,0.035,190.69,115.47,75.22
10726,2024-01-01,1018,109,5,3,38.49,Hardware,71.26,0.086,195.39,115.47,79.92
10727,2025-03-10,1002,108,1,4,54.67,Services,108.97,0.1,392.29,218.68,173.61
10728,2024-05-15,1059,110,2,2,75.36,Services,154.76,0.04,297.14,150.72,146.42
10729,2024-07-14,1241,118,4,5,73.13,Add-on,133.49,0.116,590.03,365.65,224.38
10730,2024-05-12,1028,107,5,2,65.35,Subscription,102.1,0.027,198.69,130.7,67.99
10731,2024-03-26,1074,117,4,3,64.14,Add-on,133.73,0.053,379.93,192.42,187.51
10732,2025-04-20,1069,103,4,3,29.42,Services,54.53,0.017,160.81,88.26,72.55
10733,2026-03-01,1082,101,3,4,116.54,Add-on,148.17,0.179,486.59,466.16,20.43
10734,2024-11-19,1172,112,4,2,38.6,Services,46.45,0.063,87.05,77.2,9.85
10735,2024-06-28,1196,113,3,2,47.13,Services,60.41,0.021,118.28,94.26,24.02
10736,2025-05-30,1146,119,5,2,10.34,Services,20.41,0.08,37.55,20.68,16.87
10737,2025-09-29,1272,114,1,1,57.45,Add-on,123.85,0.033,119.76,57.45,62.31
10738,2024-06-23,1034,112,2,3,38.6,Services,73.39,0.05,209.16,115.8,93.36
10739,2026-02-01,1112,105,1,3,26.09,Add-on,31.94,0.058,90.26,78.27,11.99
10740,2024-01-21,1205,119,2,4,10.34,Services,19.17,0.095,69.4,41.36,28.04
10741,2024-04-14,1157,105,1,2,26.09,Add-on,33.66,0.104,60.32,52.18,8.14
10742,2025-07-31,1252,100,5,3,7.37,Services,11.99,0.038,34.6,22.11,12.49
10743,2025-03-18,1121,114,5,3,57.45,Add-on,76.82,0.02,225.85,172.35,53.5
10744,2026-02-13,1047,105,5,2,26.09,Add-on,47.73,0.164,79.8,52.18,27.62
10745,2024-02-18,1184,114,3,4,57.45,Add-on,104.98,0.112,372.89,229.8,143.09
10746,2025-06-11,1272,114,1,8,57.45,Add-on,121.13,0.074,897.33,459.6,437.73
10747,2024-05-24,1100,113,5,5,47.13,Services,64.53,0.103,289.42,235.65,53.77
10748,2024-12-05,1014,109,3,2,38.49,Hardware,81.99,0.083,150.37,76.98,73.39
10749,2026-01-31,1127,107,3,5,65.35,Subscription,128.83,0.13,560.41,326.75,233.66
10750,2024-12-19,1209,103,1,4,29.42,Services,37.21,0.0,148.84,117.68,31.16
10751,2024-03-15,1111,105,2,1,26.09,Add-on,39.41,0.089,35.9,26.09,9.81
10752,2025-07-31,1269,119,2,3,10.34,Services,21.07,0.053,59.86,31.02,28.84
10753,2025-09-28,1141,116,2,2,27.96,Add-on,35.96,0.036,69.33,55.92,13.41
10754,2024-11-14,1172,106,4,3,39.99,Subscription,53.15,0.104,142.87,119.97,22.9
10755,2024-03-27,1165,111,2,1,21.04,Services,41.37,0.058,38.97,21.04,17.93
10756,2025-07-06,1118,103,1,1,29.42,Services,49.48,0.057,46.66,29.42,17.24
10757,2025-11-28,1202,113,5,3,47.13,Services,88.35,0.079,244.11,141.39,102.72
10758,2026-02-16,1010,103,4,4,29.42,Services,53.75,0.077,198.45,117.68,80.77
10759,2026-02-21,1248,115,3,3,95.3,Subscription,127.59,0.009,379.33,285.9,93.43
10760,2024-02-11,1247,100,4,1,7.37,Services,15.97,0.042,15.3,7.37,7.93
10761,2024-04-02,1153,117,1,4,64.14,Add-on,129.66,0.056,489.6,256.56,233.04
10762,2025-11-27,1024,118,1,1,73.13,Add-on,103.72,0.067,96.77,73.13,23.64
10763,2025-12-27,1220,109,3,5,38.49,Hardware,71.05,0.076,328.25,192.45,135.8
10764,2025-05-21,1109,104,4,5,25.91,Services,30.06,0.033,145.34,129.55,15.79
10765,2025-06-12,1089,112,1,2,38.6,Services,44.76,0.068,83.43,77.2,6.23
10766,2024-09-21,1264,105,4,2,26.09,Add-on,31.15,0.118,54.95,52.18,2.77
10767,2025-09-17,1039,103,2,3,29.42,Services,49.18,0.135,127.62,88.26,39.36
10768,2024-10-18,1262,115,3,4,95.3,Subscription,171.04,0.04,656.79,381.2,275.59
10769,2025-04-08,1157,107,1,6,65.35,Subscription,85.62,0.052,487.01,392.1,94.91
10770,2025-07-13,1117,115,2,2,95.3,Subscription,159.9,0.027,311.17,190.6,120.57
10771,2024-04-06,1255,110,5,5,75.36,Services,136.23,0.0,681.15,376.8,304.35
10772,2024-04-04,1195,100,1,2,7.37,Services,13.61,0.079,25.07,14.74,10.33
10773,2024-11-21,1013,117,5,2,64.14,Add-on,130.25,0.08,239.66,128.28,111.38
10774,2024-03-14,1117,103,2,2,29.42,Services,48.1,0.043,92.06,58.84,33.22
10775,2024-12-01,1216,110,3,3,75.36,Services,163.51,0.054,464.04,226.08,237.96
10776,2024-03-08,1204,119,5,3,10.34,Services,22.13,0.123,58.22,31.02,27.2
10777,2026-01-27,1076,109,5,2,38.49,Hardware,84.07,0.113,149.14,76.98,72.16
10778,2024-03-17,1171,115,5,2,95.3,Subscription,205.05,0.0,410.1,190.6,219.5
10779,2024-07-26,1025,109,1,2,38.49,Hardware,69.21,0.039,133.02,76.98,56.04
10780,2026-02-04,1127,104,3,5,25.91,Services,43.2,0.038,207.79,129.55,78.24
10781,2024-08-08,1141,117,2,5,64.14,Add-on,102.34,0.025,498.91,320.7,178.21
10782,2024-09-18,1023,110,5,1,75.36,Services,119.96,0.087,109.52,75.36,34.16
10783,2025-02-13,1231,102,1,2,100.73,Subscription,169.53,0.058,319.39,201.46,117.93
10784,2024-11-26,1176,108,3,4,54.67,Services,98.07,0.103,351.88,218.68,133.2
10785,2024-12-09,1234,114,1,2,57.45,Add-on,86.03,0.126,150.38,114.9,35.48
10786,2026-02-09,1025,118,1,4,73.13,Add-on,122.12,0.061,235.33,292.52,-57.19
10787,2024-03-14,1265,118,1,4,73.13,Add-on,108.86,0.036,419.76,292.52,127.24
10788,2025-09-28,1116,104,1,3,25.91,Services,39.05,0.063,109.77,77.73,32.04
10789,2025-11-30,1057,105,3,3,26.09,Add-on,42.3,0.145,108.5,78.27,30.23
10790,2024-09-10,1269,103,2,1,29.42,Services,44.82,0.019,43.97,29.42,14.55
10791,2026-01-16,1294,111,5,2,21.04,Services,39.6,0.113,70.25,42.08,28.17
10792,2026-01-31,1121,104,5,1,25.91,Services,42.53,0.089,38.74,25.91,12.83
10793,2024-11-27,1158,102,4,4,100.73,Subscription,189.32,0.0,757.28,402.92,354.36
10794,2025-02-01,1177,109,5,5,38.49,Hardware,74.35,0.029,360.97,192.45,168.52
10795,2024-12-10,1143,112,3,2,38.6,Services,49.49,0.065,92.55,77.2,15.35
10796,2025-08-06,1088,103,4,2,29.42,Services,48.78,0.086,89.17,58.84,30.33
10797,2026-01-16,1238,107,1,5,65.35,Subscription,103.72,0.049,493.19,326.75,166.44
10798,2025-10-29,1037,100,3,4,7.37,Services,9.81,0.014,38.69,29.48,9.21
10799,2025-03-30,1078,119,5,1,10.34,Services,14.82,0.0,14.82,10.34,4.48
10800,2024-04-24,1251,101,4,3,116.54,Add-on,189.09,0.0,567.27,349.62,217.65
10801,2024-11-08,1148,103,2,3,29.42,Services,40.31,0.072,112.22,88.26,23.96
10802,2024-08-15,1015,100,5,2,7.37,Services,10.17,0.126,17.78,14.74,3.04
10803,2024-09-01,1268,106,1,3,39.99,Subscription,85.37,0.126,223.84,119.97,103.87
10804,2025-06-09,1117,104,2,2,25.91,Services,32.32,0.084,59.21,51.82,7.39
10805,2025-06-11,1191,112,4,2,38.6,Services,58.26,0.051,110.58,77.2,33.38
10806,2025-03-02,1287,112,4,4,38.6,Services,50.51,0.0,202.04,154.4,47.64
10807,2024-02-11,1296,107,1,6,65.35,Subscription,89.63,0.076,496.91,392.1,104.81
10808,2025-04-09,1193,116,3,3,27.96,Add-on,56.87,0.0,170.61,83.88,86.73
10809,2025-09-13,1280,109,3,2,38.49,Hardware,57.06,0.0,114.12,76.98,37.14
10810,2024-10-04,1249,109,3,4,38.49,Hardware,47.49,0.048,180.84,153.96,26.88
10811,2024-01-19,1230,101,4,5,116.54,Add-on,188.65,0.065,881.94,582.7,299.24
10812,2024-03-06,1002,105,1,2,26.09,Add-on,35.71,0.111,63.49,52.18,11.31
10813,2024-06-15,1173,100,2,3,7.37,Services,13.63,0.026,39.83,22.11,17.72
10814,2025-08-07,1239,117,5,5,64.14,Add-on,88.83,0.105,397.51,320.7,76.81
10815,2025-02-06,1103,102,2,6,100.73,Subscription,220.98,0.006,1317.92,604.38,713.54
10816,2025-02-12,1288,106,3,2,39.99,Subscription,51.09,0.121,89.82,79.98,9.84
10817,2024-04-21,1243,115,5,3,95.3,Subscription,174.13,0.077,482.17,285.9,196.27
10818,2024-09-30,1287,102,4,6,100.73,Subscription,155.7,0.0,934.2,604.38,329.82
10819,2025-02-10,1272,105,1,6,26.09,Add-on,44.6,0.021,261.98,156.54,105.44
10820,2025-01-07,1119,103,1,3,29.42,Services,45.1,0.0,135.3,88.26,47.04
10821,2025-08-19,1258,115,5,2,95.3,Subscription,195.76,0.135,338.66,190.6,148.06
10822,2025-10-12,1069,102,4,3,100.73,Subscription,152.91,0.103,411.48,302.19,109.29
10823,2024-02-08,1182,103,5,3,29.42,Services,44.46,0.09,121.38,88.26,33.12
10824,2024-04-14,1246,110,2,6,75.36,Services,123.27,0.024,721.87,452.16,269.71
10825,2024-11-19,1117,116,2,2,27.96,Add-on,44.02,0.099,79.32,55.92,23.4
10826,2025-02-17,1030,118,1,6,73.13,Add-on,98.85,0.0,593.1,438.78,154.32
10827,2025-03-04,1148,107,2,5,65.35,Subscription,112.06,0.017,550.77,326.75,224.02
10828,2025-09-26,1015,113,5,3,47.13,Services,63.87,0.0,191.61,141.39,50.22
10829,2025-12-30,1272,115,1,2,95.3,Subscription,138.06,0.108,246.3,190.6,55.7
10830,2024-03-01,1101,118,2,2,73.13,Add-on,143.21,0.179,235.15,146.26,88.89
10831,2025-09-03,1071,115,1,1,95.3,Subscription,129.92,0.101,116.8,95.3,21.5
10832,2024-11-02,1192,109,4,4,38.49,Hardware,44.6,0.133,154.67,153.96,0.71
10833,2024-12-19,1110,114,2,6,57.45,Add-on,108.2,0.0,649.2,344.7,304.5
10834,2025-01-27,1292,103,1,1,29.42,Services,62.3,0.111,55.38,29.42,25.96
10835,2024-07-22,1276,103,1,6,29.42,Services,40.2,0.032,233.48,176.52,56.96
10836,2024-09-14,1105,112,5,3,38.6,Services,76.05,0.002,227.69,115.8,111.89
10837,2025-04-30,1036,111,2,3,21.04,Services,42.62,0.115,113.16,63.12,50.04
10838,2025-05-31,1290,114,5,1,57.45,Add-on,112.27,0.027,109.24,57.45,51.79
10839,2025-03-21,1180,112,1,3,38.6,Services,78.63,0.045,225.27,115.8,109.47
10840,2025-12-09,1142,105,2,1,26.09,Add-on,48.86,0.109,43.53,26.09,17.44
10841,2024-06-28,1113,113,2,1,47.13,Services,56.29,0.1,50.66,47.13,3.53
10842,2024-12-07,1237,102,3,4,100.73,Subscription,163.2,0.037,628.65,402.92,225.73
10843,2024-05-12,1093,107,5,3,65.35,Subscription,88.41,0.03,257.27,196.05,61.22
10844,2025-03-18,1259,111,5,3,21.04,Services,37.31,0.071,103.98,63.12,40.86
10845,2024-09-09,1106,113,1,3,47.13,Services,88.79,0.026,259.44,141.39,118.05
10846,2024-09-21,1243,104,5,4,25.91,Services,56.36,0.077,208.08,103.64,104.44
10847,2024-04-02,1022,101,1,5,116.54,Add-on,215.24,0.086,983.65,582.7,400.95
