EmployeeKey,Age,AttritionFlag,CommuteMiles,Department,Gender,JobRole,JobSatisfaction,MonthlySalary,OvertimeFlag,PerformanceRating,TenureYears,TrainingHoursMonthly,YearsSincePromotion,HireDate,TerminationDate,SnapshotDate
101478,53,0,26,Operations,Male,Operations Analyst,2,4112.17,1,1,2,12,2,2024-02-05,,2026-09-01
101479,41,0,23,Customer Support,Male,Support Specialist,1,8709.49,0,3,11,21,1,2014-09-10,,2026-09-01
101480,64,0,8,Customer Support,Female,Support Specialist,5,12635.21,0,1,9,5,0,2017-07-27,,2026-09-01
101481,33,0,6,HR,Male,HR Specialist,5,9211.39,0,5,6,17,5,2020-06-09,,2026-09-01
101482,23,0,37,Sales,Male,Sales Representative,3,14107.46,1,4,0,1,0,2025-10-14,,2026-09-01
101483,22,0,22,HR,Female,HR Manager,2,7493.5,0,1,14,22,12,2012-01-11,,2026-09-01
101484,61,0,13,Engineering,Male,Software Engineer,2,11069.05,0,1,16,2,5,2010-08-19,,2026-09-01
101485,54,0,39,HR,Male,Recruiter,4,11678.53,0,4,14,6,1,2012-01-06,,2026-09-01
101486,61,0,5,Sales,Male,Sales Representative,1,3620.73,0,3,3,10,3,2023-04-13,,2026-09-01
101487,58,0,1,Customer Support,Male,Support Lead,1,11392.58,0,4,15,24,10,2011-02-04,,2026-09-01
101488,52,1,26,Operations,Female,Operations Analyst,2,8121.56,0,2,0,2,0,2026-02-14,2025-11-18,2026-09-01
101489,48,0,12,Operations,Female,Operations Manager,2,10214.03,1,5,14,23,5,2012-04-08,,2026-09-01
101490,32,0,5,Sales,Male,Account Executive,1,14364.49,0,5,9,17,5,2017-02-27,,2026-09-01
101491,51,0,28,Operations,Male,Operations Manager,3,14271.78,0,3,10,19,2,2016-04-01,,2026-09-01
101492,50,0,1,HR,Male,HR Manager,5,10699.97,0,2,7,18,7,2019-05-06,,2026-09-01
101493,40,0,17,Finance,Male,Financial Analyst,1,5844.91,1,1,19,5,2,2006-09-02,,2026-09-01
101494,21,0,34,Operations,Male,Operations Analyst,2,10566.61,0,5,12,13,10,2014-06-04,,2026-09-01
101495,34,0,34,Sales,Male,Account Executive,1,7124.87,0,2,2,8,0,2024-05-16,,2026-09-01
101496,38,0,18,Sales,Female,Account Executive,5,6561.9,0,3,18,18,4,2008-03-04,,2026-09-01
101497,24,0,15,Sales,Female,Account Executive,2,7959.9,1,2,19,12,7,2006-09-15,,2026-09-01
101498,58,0,28,HR,Male,HR Specialist,4,14351.54,0,4,12,21,2,2013-10-08,,2026-09-01
101499,64,0,37,Customer Support,Female,Support Lead,5,6728.22,1,1,8,9,8,2018-07-12,,2026-09-01
101500,24,0,33,Engineering,Male,QA Engineer,5,9298.67,0,3,1,10,0,2025-05-10,,2026-09-01
