CustomerID,SignupDate,Region,CustomerSegment,ContractType,InternetService,PaymentMethod,TenureMonths,MonthlyCharges,SupportTickets90D,LatePayments12M,PaperlessBilling,StreamingService,TechSupport,SeniorCitizen,Dependents,Partner,ChurnProbability,ChurnFlag,RecommendedAction
103064,2022-11-06,North,Consumer,Month-to-Month,DSL,Electronic Check,53,113.65,4,1,1,1,0,0,0,0,0.92,1,Offer contract upgrade incentive
103065,2021-02-18,South,Consumer,One Year,None,Electronic Check,14,30.44,1,2,1,0,0,1,0,0,0.657,1,Apply billing outreach and payment plan
103066,2023-07-20,West,Consumer,Month-to-Month,None,Electronic Check,4,114.36,0,1,1,1,0,0,1,1,0.8948,1,Offer contract upgrade incentive
103067,2019-06-13,North,Consumer,Two Year,DSL,Electronic Check,10,109.47,1,2,1,1,1,1,1,1,0.7876,1,Apply billing outreach and payment plan
103068,2019-01-07,North,Consumer,Month-to-Month,DSL,Electronic Check,42,32.54,4,1,0,0,0,0,1,0,0.7392,1,Provide free tech support retention offer
103069,2019-10-25,East,SMB,Two Year,Fiber,Electronic Check,17,90.24,2,0,1,1,0,0,1,0,0.6705,1,Provide free tech support retention offer
103070,2022-10-16,West,Consumer,One Year,DSL,Credit Card,50,69.27,4,0,1,0,1,0,1,1,0.4371,0,Monitor account / standard nurture
103071,2025-06-07,South,Enterprise,Month-to-Month,Fiber,Electronic Check,50,67.72,0,0,0,0,1,0,1,1,0.4059,0,Monitor account / standard nurture
103072,2023-11-22,North,Consumer,Month-to-Month,DSL,Electronic Check,68,71.14,3,1,1,1,0,0,1,1,0.72,1,Provide free tech support retention offer
103073,2025-07-08,South,Consumer,Month-to-Month,DSL,Electronic Check,12,108.65,1,1,1,1,1,0,0,1,0.9065,1,Offer contract upgrade incentive
103074,2021-10-27,East,Enterprise,Month-to-Month,Fiber,Credit Card,72,126.01,2,0,1,0,1,0,0,0,0.6735,0,Offer targeted discount review
103075,2020-04-07,South,Consumer,Two Year,Fiber,Electronic Check,11,97.66,1,0,0,0,0,0,1,0,0.6493,1,Provide free tech support retention offer
103076,2021-12-10,North,Consumer,Month-to-Month,None,Bank Transfer,62,122.06,0,1,1,0,0,0,0,0,0.7012,0,Provide free tech support retention offer
103077,2025-05-10,East,Consumer,Month-to-Month,DSL,Bank Transfer,29,114.83,4,0,1,1,1,0,0,1,0.8868,1,Offer contract upgrade incentive
103078,2022-02-13,East,Consumer,One Year,None,Bank Transfer,48,99.25,1,1,1,1,1,1,1,0,0.4926,1,Monitor account / standard nurture
103079,2023-04-01,South,SMB,One Year,None,Mailed Check,29,30.04,5,0,0,0,1,0,0,0,0.4832,1,Monitor account / standard nurture
103080,2019-04-26,South,SMB,Two Year,Fiber,Electronic Check,58,29.84,0,0,0,0,1,1,0,0,0.128,0,Monitor account / standard nurture
103081,2024-08-21,South,SMB,Month-to-Month,Fiber,Bank Transfer,54,69.29,1,0,1,1,0,0,1,1,0.4923,0,Monitor account / standard nurture
103082,2025-01-22,West,Consumer,Month-to-Month,DSL,Electronic Check,13,24.3,2,1,0,1,0,0,0,0,0.7598,1,Offer contract upgrade incentive
103083,2022-07-17,South,SMB,One Year,Fiber,Electronic Check,34,57.01,1,2,1,0,0,0,0,1,0.6678,0,Apply billing outreach and payment plan
103084,2025-09-07,East,SMB,Two Year,None,Bank Transfer,9,47.26,3,4,0,1,1,0,0,0,0.6798,1,Apply billing outreach and payment plan
103085,2019-07-20,South,Consumer,One Year,Fiber,Mailed Check,32,125.95,1,0,1,0,1,0,1,1,0.6906,1,Offer targeted discount review
103086,2024-03-11,West,Consumer,Month-to-Month,DSL,Credit Card,24,105.43,0,0,1,0,0,0,1,1,0.7005,1,Provide free tech support retention offer
103087,2023-05-12,South,Consumer,Month-to-Month,Fiber,Mailed Check,30,126.51,4,2,1,1,0,0,1,0,0.92,1,Offer contract upgrade incentive
103088,2024-03-05,North,Consumer,Month-to-Month,DSL,Electronic Check,63,60.45,1,1,1,1,0,0,0,0,0.6461,1,Provide free tech support retention offer
103089,2019-06-21,North,Consumer,Two Year,Fiber,Electronic Check,42,55.43,2,1,0,0,0,0,1,0,0.4486,0,Monitor account / standard nurture
103090,2019-10-28,South,SMB,Month-to-Month,DSL,Credit Card,12,26.74,2,1,0,0,0,0,0,0,0.6496,1,Provide free tech support retention offer
103091,2021-11-29,North,Consumer,Month-to-Month,Fiber,Credit Card,66,65.95,1,1,1,1,1,0,1,1,0.4589,0,Monitor account / standard nurture
103092,2021-09-09,South,SMB,Month-to-Month,Fiber,Bank Transfer,11,22.46,1,1,0,1,0,0,1,0,0.5872,0,Monitor account / standard nurture
103093,2024-09-06,North,Consumer,Two Year,DSL,Bank Transfer,56,125.46,3,3,1,0,0,1,0,1,0.8048,1,Apply billing outreach and payment plan
103094,2025-12-20,South,Consumer,Month-to-Month,Fiber,Credit Card,40,73.16,1,0,1,1,0,0,1,1,0.5979,1,Monitor account / standard nurture
103095,2019-06-13,North,Consumer,Month-to-Month,Fiber,Credit Card,11,86.62,3,0,1,1,1,0,0,1,0.8602,1,Offer contract upgrade incentive
103096,2024-02-26,North,SMB,One Year,DSL,Electronic Check,20,67.55,1,2,1,1,0,0,0,1,0.7303,1,Apply billing outreach and payment plan
103097,2024-07-12,East,SMB,Month-to-Month,Fiber,Mailed Check,32,75.13,3,0,1,0,0,0,1,1,0.7939,1,Offer contract upgrade incentive
103098,2025-03-21,North,SMB,Month-to-Month,Fiber,Credit Card,70,84.96,0,2,0,0,0,0,1,0,0.5472,0,Monitor account / standard nurture
103099,2025-07-28,West,Consumer,Month-to-Month,Fiber,Credit Card,24,48.07,2,1,1,0,0,0,0,1,0.7497,0,Provide free tech support retention offer
103100,2019-01-17,West,SMB,One Year,Fiber,Credit Card,8,36.41,3,1,1,0,0,1,1,1,0.6363,1,Provide free tech support retention offer
103101,2020-04-27,East,Enterprise,Month-to-Month,DSL,Bank Transfer,51,39.51,1,0,0,1,1,0,0,1,0.2496,0,Monitor account / standard nurture
103102,2020-06-21,North,SMB,One Year,Fiber,Mailed Check,72,24.05,2,1,1,1,0,0,0,0,0.2909,0,Monitor account / standard nurture
103103,2019-01-31,North,Consumer,Month-to-Month,Fiber,Electronic Check,45,103.31,2,0,1,1,0,0,1,1,0.8334,1,Offer contract upgrade incentive
103104,2025-06-20,South,Consumer,Month-to-Month,None,Bank Transfer,2,28.28,3,0,0,0,0,0,0,1,0.6649,0,Provide free tech support retention offer
103105,2025-01-13,East,Consumer,One Year,None,Bank Transfer,17,95.66,0,1,1,0,1,0,1,1,0.517,1,Monitor account / standard nurture
103106,2020-02-13,West,Consumer,One Year,Fiber,Mailed Check,11,68.99,1,0,1,0,0,0,1,1,0.6082,0,Provide free tech support retention offer
103107,2019-06-28,East,Consumer,One Year,Fiber,Electronic Check,59,69.39,1,2,1,0,0,0,0,0,0.6436,1,Provide free tech support retention offer
103108,2024-05-16,North,Consumer,Two Year,Fiber,Electronic Check,18,69.66,3,0,0,1,0,0,1,1,0.5982,0,Monitor account / standard nurture
103109,2024-06-27,North,Consumer,Month-to-Month,Fiber,Electronic Check,29,29.47,0,2,1,1,1,0,1,1,0.6347,1,Monitor account / standard nurture
103110,2024-02-10,North,Consumer,One Year,Fiber,Credit Card,19,80.36,0,1,0,1,1,0,1,0,0.4971,0,Monitor account / standard nurture
103111,2019-11-27,South,Consumer,One Year,DSL,Mailed Check,54,63.51,3,0,1,1,1,0,0,1,0.4342,0,Monitor account / standard nurture
103112,2023-05-25,North,Consumer,Two Year,Fiber,Mailed Check,33,22.55,0,0,1,0,0,0,1,1,0.1597,0,Monitor account / standard nurture
103113,2023-06-06,East,SMB,Month-to-Month,DSL,Electronic Check,55,43.36,3,0,1,0,0,0,0,0,0.6435,1,Provide free tech support retention offer
103114,2021-05-17,North,Consumer,Month-to-Month,DSL,Credit Card,35,106.67,1,2,1,1,0,1,0,1,0.8688,1,Offer contract upgrade incentive
103115,2023-02-08,East,Consumer,One Year,Fiber,Bank Transfer,24,82.68,4,0,0,0,0,0,1,0,0.7212,1,Provide free tech support retention offer
103116,2019-02-20,West,SMB,Month-to-Month,None,Credit Card,34,32.7,1,2,0,1,0,0,1,1,0.4627,1,Monitor account / standard nurture
103117,2021-04-09,West,Consumer,Two Year,None,Electronic Check,36,101.43,3,2,1,0,1,1,0,0,0.7865,1,Apply billing outreach and payment plan
103118,2025-07-12,South,Consumer,Month-to-Month,None,Credit Card,72,127.51,2,1,0,1,0,0,0,1,0.7193,1,Provide free tech support retention offer
103119,2022-08-28,East,SMB,One Year,Fiber,Bank Transfer,46,124.01,2,2,1,0,1,0,1,0,0.7703,1,Apply billing outreach and payment plan
103120,2025-02-01,South,SMB,Month-to-Month,DSL,Mailed Check,69,132.15,1,0,1,0,0,1,0,1,0.7504,1,Offer contract upgrade incentive
103121,2022-11-07,South,Consumer,Month-to-Month,DSL,Mailed Check,54,122.4,1,0,0,0,1,0,0,0,0.7262,0,Offer targeted discount review
103122,2021-11-29,North,SMB,Two Year,DSL,Bank Transfer,30,114.29,0,0,0,1,1,0,0,0,0.3652,0,Monitor account / standard nurture
103123,2025-03-04,East,Consumer,One Year,DSL,Credit Card,72,126.02,3,1,0,0,0,0,0,0,0.6602,1,Provide free tech support retention offer
103124,2025-12-06,West,Consumer,Two Year,Fiber,Electronic Check,19,44.99,2,1,1,0,1,0,0,1,0.5379,1,Monitor account / standard nurture
103125,2022-06-06,East,Enterprise,Month-to-Month,Fiber,Mailed Check,50,22.17,1,0,1,0,1,0,1,1,0.2767,0,Monitor account / standard nurture
103126,2023-01-07,North,Consumer,Month-to-Month,Fiber,Credit Card,63,114.5,1,0,1,1,0,0,0,0,0.7181,1,Provide free tech support retention offer
103127,2022-04-12,North,Consumer,Two Year,DSL,Bank Transfer,23,69.57,1,1,1,1,0,0,1,1,0.4004,1,Monitor account / standard nurture
103128,2019-03-23,South,Consumer,Two Year,Fiber,Electronic Check,10,37.8,2,1,1,1,1,1,0,1,0.5843,1,Monitor account / standard nurture
103129,2023-12-25,West,Consumer,Month-to-Month,Fiber,Electronic Check,42,106.67,4,1,1,0,0,0,0,1,0.92,1,Offer contract upgrade incentive
103130,2023-04-29,North,SMB,Month-to-Month,DSL,Mailed Check,63,28.88,1,1,0,0,0,1,1,0,0.3714,0,Monitor account / standard nurture
103131,2019-05-05,West,SMB,Month-to-Month,Fiber,Bank Transfer,58,58.7,3,2,0,1,1,1,1,0,0.688,0,Apply billing outreach and payment plan
103132,2020-06-11,South,Enterprise,Month-to-Month,Fiber,Bank Transfer,68,58.09,0,0,1,0,1,0,1,1,0.2279,0,Monitor account / standard nurture
103133,2019-03-21,West,Consumer,Month-to-Month,DSL,Electronic Check,37,67.02,1,2,1,0,0,0,1,1,0.7912,1,Offer contract upgrade incentive
103134,2023-02-19,South,Consumer,One Year,DSL,Credit Card,17,122.67,4,1,1,1,0,1,0,1,0.9067,1,Provide free tech support retention offer
103135,2019-07-30,South,SMB,Month-to-Month,DSL,Bank Transfer,56,57.17,2,0,1,1,1,0,0,1,0.442,1,Monitor account / standard nurture
103136,2025-07-31,North,Consumer,Month-to-Month,Fiber,Mailed Check,67,100.51,2,1,1,0,1,0,0,1,0.7641,1,Offer contract upgrade incentive
103137,2023-02-03,North,Consumer,One Year,None,Electronic Check,11,130.24,1,0,0,1,1,0,1,0,0.7599,0,Offer targeted discount review
103138,2021-05-11,South,Consumer,Month-to-Month,DSL,Bank Transfer,25,75.42,1,1,1,1,0,0,1,1,0.7226,0,Provide free tech support retention offer
103139,2019-12-17,North,SMB,Two Year,Fiber,Mailed Check,31,80.41,1,0,1,1,0,0,1,1,0.4026,1,Monitor account / standard nurture
103140,2023-03-23,South,SMB,Month-to-Month,DSL,Electronic Check,40,42.54,2,0,1,1,0,0,0,0,0.6515,0,Provide free tech support retention offer
103141,2019-02-13,South,Consumer,Two Year,DSL,Bank Transfer,6,57.14,2,3,0,1,0,0,0,1,0.6696,1,Apply billing outreach and payment plan
103142,2020-08-13,South,SMB,One Year,DSL,Mailed Check,60,81.53,2,1,1,1,1,0,1,0,0.457,0,Monitor account / standard nurture
103143,2019-02-05,South,Consumer,Month-to-Month,Fiber,Credit Card,19,22.74,1,0,1,0,1,0,0,1,0.4828,0,Monitor account / standard nurture
103144,2025-10-22,West,SMB,Month-to-Month,DSL,Bank Transfer,46,75.15,2,1,1,0,0,0,0,1,0.7007,1,Provide free tech support retention offer
103145,2019-12-19,East,Consumer,One Year,DSL,Credit Card,32,125.79,2,1,0,1,0,0,1,0,0.7465,1,Provide free tech support retention offer
103146,2023-08-24,South,Consumer,One Year,Fiber,Electronic Check,71,69.6,2,1,0,1,0,0,1,1,0.4479,1,Monitor account / standard nurture
103147,2023-12-10,North,Consumer,Month-to-Month,None,Electronic Check,19,53.86,6,1,0,1,0,0,1,1,0.9022,1,Offer contract upgrade incentive
103148,2020-06-06,East,Enterprise,Two Year,DSL,Bank Transfer,34,126.27,1,0,1,0,1,0,0,1,0.4292,1,Monitor account / standard nurture
103149,2021-05-22,East,Consumer,One Year,Fiber,Credit Card,31,32.84,1,1,0,1,1,0,1,1,0.2747,0,Monitor account / standard nurture
103150,2023-12-21,West,Consumer,Month-to-Month,DSL,Credit Card,65,36.73,1,0,1,0,1,1,1,0,0.2751,0,Monitor account / standard nurture
103151,2022-08-31,East,Consumer,Month-to-Month,Fiber,Mailed Check,45,49.97,2,0,1,1,1,0,1,1,0.5571,0,Monitor account / standard nurture
103152,2023-08-13,South,Consumer,Month-to-Month,Fiber,Mailed Check,68,46.78,4,3,1,0,1,0,1,1,0.7766,1,Offer contract upgrade incentive
103153,2025-09-21,North,Consumer,Month-to-Month,DSL,Electronic Check,10,29.47,0,0,0,1,1,1,0,0,0.5819,0,Monitor account / standard nurture
103154,2023-11-19,West,SMB,Month-to-Month,Fiber,Bank Transfer,10,121.18,1,2,1,1,1,0,1,0,0.92,1,Offer contract upgrade incentive
103155,2022-07-26,West,Consumer,One Year,None,Bank Transfer,1,81.64,3,2,0,1,1,0,1,1,0.7627,1,Apply billing outreach and payment plan
103156,2021-10-19,North,SMB,Month-to-Month,Fiber,Electronic Check,7,80.5,1,0,0,0,1,1,0,0,0.8449,1,Offer contract upgrade incentive
103157,2024-05-05,West,Consumer,One Year,Fiber,Credit Card,44,32.14,3,0,1,1,0,1,0,1,0.4087,1,Monitor account / standard nurture
103158,2024-04-25,North,Consumer,One Year,DSL,Electronic Check,57,125.28,0,0,1,1,0,1,0,0,0.6459,1,Provide free tech support retention offer
103159,2024-03-24,East,Consumer,Month-to-Month,DSL,Electronic Check,57,26.25,2,0,1,1,0,0,1,1,0.4399,0,Monitor account / standard nurture
103160,2021-07-12,South,Consumer,Month-to-Month,DSL,Mailed Check,25,24.23,4,0,1,0,1,0,0,1,0.6783,1,Monitor account / standard nurture
103161,2019-03-01,East,Enterprise,Month-to-Month,DSL,Electronic Check,51,57.52,3,0,1,1,0,1,0,0,0.7013,1,Provide free tech support retention offer
103162,2019-03-03,East,SMB,Month-to-Month,Fiber,Mailed Check,47,68.89,3,0,1,1,1,0,0,1,0.7081,1,Monitor account / standard nurture
103163,2019-08-09,East,Consumer,One Year,DSL,Mailed Check,14,127.87,3,0,0,1,0,0,0,1,0.8574,1,Provide free tech support retention offer
103164,2022-12-21,East,Consumer,Two Year,DSL,Electronic Check,11,38.08,2,3,1,1,1,0,0,0,0.6907,0,Apply billing outreach and payment plan
103165,2024-02-03,North,Consumer,One Year,Fiber,Electronic Check,29,103.45,2,0,0,1,0,0,0,0,0.7831,0,Provide free tech support retention offer
103166,2023-07-30,South,Consumer,Month-to-Month,Fiber,Electronic Check,55,28.75,1,1,1,0,0,0,0,1,0.5714,1,Monitor account / standard nurture
103167,2025-07-09,North,Consumer,Month-to-Month,DSL,Credit Card,27,126.89,5,1,0,0,0,0,0,1,0.92,1,Offer contract upgrade incentive
103168,2024-01-07,South,Consumer,Two Year,None,Credit Card,20,99.02,1,0,0,0,1,0,1,0,0.3526,0,Monitor account / standard nurture
103169,2019-05-26,North,SMB,Month-to-Month,Fiber,Credit Card,13,41.34,1,2,1,1,0,0,1,1,0.7307,1,Apply billing outreach and payment plan
103170,2019-04-11,West,SMB,Two Year,Fiber,Credit Card,27,51.89,0,2,0,0,0,0,0,0,0.3589,1,Monitor account / standard nurture
103171,2023-01-31,East,Consumer,One Year,None,Bank Transfer,32,121.49,2,0,1,1,0,0,1,1,0.6509,1,Provide free tech support retention offer
103172,2021-08-03,East,Consumer,One Year,DSL,Mailed Check,9,34.01,1,3,1,1,1,1,1,1,0.6443,1,Monitor account / standard nurture
103173,2025-03-17,West,Enterprise,Two Year,Fiber,Credit Card,32,53.47,1,0,1,0,0,1,1,1,0.2207,1,Monitor account / standard nurture
103174,2022-09-20,South,SMB,Two Year,Fiber,Bank Transfer,41,95.38,2,4,1,1,1,0,1,1,0.7037,1,Apply billing outreach and payment plan
103175,2020-12-03,West,Consumer,Month-to-Month,DSL,Electronic Check,35,84.31,2,0,0,1,0,1,1,1,0.7734,1,Offer contract upgrade incentive
103176,2020-08-16,West,Consumer,Two Year,Fiber,Bank Transfer,62,72.83,1,0,1,1,0,0,0,1,0.2381,0,Monitor account / standard nurture
103177,2025-07-05,West,Consumer,Two Year,Fiber,Credit Card,3,110.04,0,1,0,0,1,1,1,1,0.5926,1,Offer targeted discount review
103178,2025-08-29,South,Consumer,Month-to-Month,None,Mailed Check,65,63.58,4,2,1,0,0,0,0,0,0.806,1,Offer contract upgrade incentive
103179,2024-06-27,East,Enterprise,Month-to-Month,DSL,Bank Transfer,36,32.55,1,0,0,1,1,0,0,1,0.2899,0,Monitor account / standard nurture
103180,2023-01-21,East,SMB,One Year,DSL,Credit Card,26,92.76,4,1,1,1,1,0,1,0,0.7422,1,Offer targeted discount review
103181,2024-09-14,West,Consumer,One Year,DSL,Mailed Check,44,26.64,2,2,1,0,1,0,0,0,0.453,0,Monitor account / standard nurture
103182,2022-01-02,South,Consumer,One Year,Fiber,Credit Card,23,66.0,0,0,1,0,0,1,1,1,0.4212,1,Monitor account / standard nurture
103183,2024-04-16,East,Consumer,Month-to-Month,DSL,Credit Card,50,48.93,3,4,1,0,1,0,0,0,0.8265,0,Offer contract upgrade incentive
103184,2022-03-11,North,Consumer,One Year,Fiber,Electronic Check,8,32.46,1,2,0,0,0,0,0,0,0.7044,1,Apply billing outreach and payment plan
103185,2021-05-11,West,Consumer,Month-to-Month,Fiber,Electronic Check,6,91.25,0,0,0,0,0,1,1,1,0.8362,1,Offer contract upgrade incentive
103186,2021-07-28,East,Consumer,Month-to-Month,Fiber,Bank Transfer,8,63.78,1,0,0,0,1,0,1,1,0.6461,0,Monitor account / standard nurture
103187,2021-12-25,East,Consumer,One Year,Fiber,Credit Card,16,29.32,3,3,1,1,1,0,1,0,0.6976,0,Apply billing outreach and payment plan
103188,2024-03-26,North,Consumer,Month-to-Month,DSL,Credit Card,11,61.29,0,1,1,1,1,0,0,0,0.6859,1,Monitor account / standard nurture
103189,2021-04-14,North,SMB,One Year,Fiber,Credit Card,14,69.14,2,2,0,1,1,1,1,1,0.6674,0,Apply billing outreach and payment plan
103190,2020-02-01,East,Consumer,Month-to-Month,Fiber,Mailed Check,11,40.56,3,1,1,1,1,0,0,0,0.8492,1,Offer contract upgrade incentive
103191,2022-10-31,East,Consumer,Month-to-Month,Fiber,Mailed Check,61,89.53,3,1,1,1,0,0,0,1,0.8306,1,Offer contract upgrade incentive
103192,2019-07-13,North,SMB,Month-to-Month,Fiber,Electronic Check,8,72.69,4,1,1,0,1,0,0,1,0.92,0,Offer contract upgrade incentive
103193,2023-11-10,West,Consumer,One Year,DSL,Mailed Check,40,48.66,4,3,1,0,0,0,1,0,0.7713,0,Apply billing outreach and payment plan
103194,2019-10-21,North,Consumer,Month-to-Month,DSL,Electronic Check,58,93.64,3,1,1,0,1,0,0,0,0.8415,1,Offer contract upgrade incentive
103195,2022-12-30,East,Consumer,Two Year,DSL,Mailed Check,10,53.93,3,2,1,1,0,0,0,0,0.7371,1,Apply billing outreach and payment plan
103196,2023-12-21,West,Enterprise,One Year,Fiber,Electronic Check,11,58.93,3,0,1,1,1,0,1,0,0.659,1,Monitor account / standard nurture
103197,2022-03-07,South,SMB,One Year,None,Credit Card,72,71.01,1,0,1,0,0,1,1,0,0.2049,1,Monitor account / standard nurture
103198,2019-05-15,East,SMB,Month-to-Month,Fiber,Mailed Check,65,92.36,3,0,1,0,1,1,1,0,0.7256,1,Offer targeted discount review
103199,2019-03-18,North,Consumer,One Year,None,Mailed Check,31,32.39,1,2,1,1,0,0,1,1,0.4185,1,Monitor account / standard nurture
103200,2022-06-24,East,SMB,One Year,DSL,Bank Transfer,27,58.99,1,1,1,1,0,0,1,0,0.4595,1,Monitor account / standard nurture
103201,2024-06-30,South,Consumer,Month-to-Month,Fiber,Electronic Check,15,116.18,5,0,0,1,0,0,0,1,0.92,1,Offer contract upgrade incentive
103202,2024-10-29,West,Consumer,Month-to-Month,DSL,Electronic Check,30,88.71,1,1,1,0,0,1,0,0,0.8762,1,Offer contract upgrade incentive
103203,2022-09-17,North,SMB,Month-to-Month,DSL,Credit Card,63,78.83,1,2,1,1,0,0,1,0,0.6208,1,Provide free tech support retention offer
103204,2024-02-15,South,SMB,Two Year,DSL,Electronic Check,62,30.87,5,0,1,1,0,0,0,1,0.3434,0,Monitor account / standard nurture
103205,2025-10-19,East,Consumer,One Year,Fiber,Credit Card,44,113.26,0,3,0,0,0,0,1,1,0.688,1,Apply billing outreach and payment plan
103206,2021-11-01,East,Consumer,Month-to-Month,DSL,Electronic Check,48,46.54,3,0,1,0,0,0,0,0,0.7113,0,Provide free tech support retention offer
103207,2022-06-28,East,Consumer,Two Year,Fiber,Bank Transfer,10,91.69,1,1,0,1,0,1,0,0,0.6727,1,Provide free tech support retention offer
103208,2024-08-25,South,Consumer,Month-to-Month,DSL,Electronic Check,64,67.71,4,0,1,0,1,1,0,0,0.756,1,Offer contract upgrade incentive
103209,2024-11-24,East,SMB,Two Year,Fiber,Electronic Check,68,65.66,1,0,1,1,1,0,0,1,0.2186,0,Monitor account / standard nurture
103210,2022-09-12,East,Consumer,Two Year,DSL,Electronic Check,16,111.49,1,1,0,0,0,0,1,1,0.6846,1,Provide free tech support retention offer
103211,2020-09-01,East,Consumer,Two Year,DSL,Mailed Check,72,24.84,0,0,1,1,0,0,1,1,0.0644,0,Monitor account / standard nurture
103212,2020-12-25,West,Consumer,Two Year,DSL,Electronic Check,30,65.61,1,1,1,1,0,0,0,0,0.5302,1,Monitor account / standard nurture
103213,2022-07-19,East,Consumer,One Year,DSL,Credit Card,32,101.8,5,0,1,1,0,0,0,1,0.8003,1,Provide free tech support retention offer
103214,2024-02-07,South,Consumer,Two Year,DSL,Credit Card,60,126.48,1,1,1,1,1,0,0,1,0.4345,1,Monitor account / standard nurture
103215,2020-03-07,West,SMB,One Year,DSL,Electronic Check,49,132.57,0,1,0,1,1,0,1,1,0.5862,0,Offer targeted discount review
103216,2020-07-24,East,Consumer,Month-to-Month,DSL,Electronic Check,42,51.02,2,0,0,0,0,0,0,1,0.6305,1,Provide free tech support retention offer
103217,2024-06-07,West,SMB,Two Year,Fiber,Credit Card,23,134.82,3,1,0,1,1,0,0,1,0.7651,1,Offer targeted discount review
103218,2023-06-02,West,Consumer,Month-to-Month,Fiber,Mailed Check,19,96.52,0,1,1,0,0,0,0,0,0.8721,1,Offer contract upgrade incentive
103219,2020-02-24,West,Consumer,Month-to-Month,None,Electronic Check,45,49.16,4,2,1,0,1,0,1,0,0.8092,1,Offer contract upgrade incentive
103220,2020-03-15,South,Enterprise,Month-to-Month,Fiber,Electronic Check,59,84.2,0,1,1,0,0,0,1,1,0.6077,1,Provide free tech support retention offer
