Date,Region,Category,Product,Units,Price,DiscountPct,Revenue
2024-12-08,West,Office Supplies,Printer Ink,46,499.56,0.05,21830.77
2024-12-09,North,Electronics,Phone,34,68.03,0.1,2081.72
2024-12-09,North,Furniture,Desk,5,424.95,0.0,2124.75
2024-12-09,North,Office Supplies,Paper,44,25.9,0.15,968.66
2024-12-09,South,Electronics,Laptop,42,224.69,0.0,9436.98
2024-12-09,South,Furniture,Shelf,44,320.51,0.1,12692.2
2024-12-09,South,Office Supplies,Stapler,10,170.84,0.1,1537.56
2024-12-09,East,Electronics,Phone,36,477.98,0.15,14626.19
2024-12-09,East,Furniture,Shelf,22,77.6,0.15,1451.12
2024-12-09,East,Office Supplies,Printer Ink,32,400.6,0.05,12178.24
2024-12-09,West,Electronics,Laptop,5,27.12,0.05,128.82
2024-12-09,West,Furniture,Desk,37,398.86,0.15,12544.15
2024-12-09,West,Office Supplies,Stapler,8,397.1,0.0,3176.8
2024-12-10,North,Electronics,Tablet,25,322.24,0.15,6847.6
2024-12-10,North,Furniture,Shelf,41,244.57,0.15,8523.26
2024-12-10,North,Office Supplies,Paper,27,469.65,0.0,12680.55
2024-12-10,South,Electronics,Laptop,19,151.99,0.05,2743.42
2024-12-10,South,Furniture,Desk,45,124.01,0.0,5580.45
2024-12-10,South,Office Supplies,Stapler,13,73.33,0.0,953.29
2024-12-10,East,Electronics,Laptop,46,211.02,0.0,9706.92
2024-12-10,East,Furniture,Shelf,39,79.49,0.1,2790.1
2024-12-10,East,Office Supplies,Paper,21,135.59,0.0,2847.39
2024-12-10,West,Electronics,Phone,8,449.95,0.15,3059.66
2024-12-10,West,Furniture,Shelf,30,352.1,0.1,9506.7
2024-12-10,West,Office Supplies,Printer Ink,41,346.96,0.15,12091.56
2024-12-11,North,Electronics,Tablet,43,479.51,0.1,18557.04
2024-12-11,North,Furniture,Chair,41,68.91,0.05,2684.04
2024-12-11,North,Office Supplies,Paper,25,366.49,0.0,9162.25
2024-12-11,South,Electronics,Tablet,22,494.81,0.1,9797.24
2024-12-11,South,Furniture,Desk,16,136.59,0.05,2076.17
2024-12-11,South,Office Supplies,Paper,42,130.85,0.0,5495.7
2024-12-11,East,Electronics,Tablet,8,69.15,0.0,553.2
2024-12-11,East,Furniture,Chair,18,30.09,0.15,460.38
2024-12-11,East,Office Supplies,Stapler,28,268.64,0.0,7521.92
2024-12-11,West,Electronics,Laptop,36,57.19,0.1,1852.96
2024-12-11,West,Furniture,Desk,31,109.09,0.15,2874.52
2024-12-11,West,Office Supplies,Printer Ink,46,358.11,0.05,15649.41
2024-12-12,North,Electronics,Tablet,30,63.6,0.15,1621.8
2024-12-12,North,Furniture,Shelf,37,145.42,0.05,5111.51
2024-12-12,North,Office Supplies,Stapler,45,180.36,0.0,8116.2
2024-12-12,South,Electronics,Tablet,48,85.35,0.05,3891.96
2024-12-12,South,Furniture,Chair,33,29.47,0.05,923.88
2024-12-12,South,Office Supplies,Stapler,38,425.56,0.05,15362.72
2024-12-12,East,Electronics,Laptop,14,477.93,0.15,5687.37
2024-12-12,East,Furniture,Shelf,6,41.82,0.0,250.92
2024-12-12,East,Office Supplies,Paper,31,168.68,0.15,4444.72
2024-12-12,West,Electronics,Phone,25,237.45,0.1,5342.62
2024-12-12,West,Furniture,Desk,14,138.13,0.05,1837.13
2024-12-12,West,Office Supplies,Printer Ink,35,205.83,0.15,6123.44
2024-12-13,North,Electronics,Phone,15,226.92,0.05,3233.61
2024-12-13,North,Furniture,Chair,13,460.17,0.0,5982.21
2024-12-13,North,Office Supplies,Paper,13,338.51,0.1,3960.57
2024-12-13,South,Electronics,Phone,24,294.97,0.05,6725.32
2024-12-13,South,Furniture,Desk,32,484.54,0.1,13954.75
2024-12-13,South,Office Supplies,Paper,13,391.87,0.15,4330.16
2024-12-13,East,Electronics,Phone,9,348.71,0.1,2824.55
2024-12-13,East,Furniture,Chair,17,214.83,0.1,3286.9
2024-12-13,East,Office Supplies,Printer Ink,43,283.69,0.05,11588.74
2024-12-13,West,Electronics,Laptop,32,334.07,0.1,9621.22
2024-12-13,West,Furniture,Shelf,9,365.59,0.05,3125.79
2024-12-13,West,Office Supplies,Stapler,44,465.43,0.1,18431.03
2024-12-14,North,Electronics,Tablet,38,272.41,0.1,9316.42
2024-12-14,North,Furniture,Shelf,17,480.72,0.05,7763.63
2024-12-14,North,Office Supplies,Printer Ink,19,127.89,0.15,2065.42
2024-12-14,South,Electronics,Laptop,5,319.66,0.15,1358.56
2024-12-14,South,Furniture,Shelf,47,456.78,0.05,20395.23
2024-12-14,South,Office Supplies,Printer Ink,42,212.11,0.05,8463.19
2024-12-14,East,Electronics,Phone,33,162.32,0.05,5088.73
2024-12-14,East,Furniture,Shelf,18,379.58,0.15,5807.57
2024-12-14,East,Office Supplies,Stapler,15,354.03,0.05,5044.93
2024-12-14,West,Electronics,Phone,37,182.57,0.0,6755.09
2024-12-14,West,Furniture,Shelf,41,440.89,0.15,15365.02
2024-12-14,West,Office Supplies,Stapler,48,397.42,0.05,18122.35
2024-12-15,North,Electronics,Phone,6,114.46,0.15,583.75
2024-12-15,North,Furniture,Desk,43,425.31,0.1,16459.5
2024-12-15,North,Office Supplies,Printer Ink,7,313.0,0.1,1971.9
2024-12-15,South,Electronics,Laptop,7,408.06,0.0,2856.42
2024-12-15,South,Furniture,Shelf,44,178.31,0.1,7061.08
2024-12-15,South,Office Supplies,Printer Ink,14,368.77,0.05,4904.64
2024-12-15,East,Electronics,Phone,15,214.1,0.15,2729.78
2024-12-15,East,Furniture,Chair,31,290.93,0.05,8567.89
2024-12-15,East,Office Supplies,Printer Ink,9,120.0,0.1,972.0
2024-12-15,West,Electronics,Laptop,22,343.63,0.1,6803.87
2024-12-15,West,Furniture,Chair,42,325.74,0.05,12997.03
2024-12-15,West,Office Supplies,Printer Ink,49,219.24,0.1,9668.48
2024-12-16,North,Electronics,Phone,13,214.07,0.15,2365.47
2024-12-16,North,Furniture,Chair,44,31.5,0.15,1178.1
2024-12-16,North,Office Supplies,Printer Ink,46,301.39,0.0,13863.94
2024-12-16,South,Electronics,Phone,28,55.68,0.0,1559.04
2024-12-16,South,Furniture,Shelf,37,291.77,0.05,10255.72
2024-12-16,South,Office Supplies,Paper,49,151.05,0.05,7031.38
2024-12-16,East,Electronics,Phone,46,427.55,0.05,18683.93
2024-12-16,East,Furniture,Desk,23,185.73,0.1,3844.61
2024-12-16,East,Office Supplies,Printer Ink,21,376.51,0.1,7116.04
2024-12-16,West,Electronics,Laptop,22,145.75,0.0,3206.5
2024-12-16,West,Furniture,Chair,12,227.0,0.1,2451.6
2024-12-16,West,Office Supplies,Printer Ink,40,427.84,0.1,15402.24
2024-12-17,North,Electronics,Laptop,46,109.26,0.15,4272.07
2024-12-17,North,Furniture,Chair,40,148.41,0.1,5342.76
2024-12-17,North,Office Supplies,Printer Ink,49,185.8,0.15,7738.57
2024-12-17,South,Electronics,Phone,14,398.7,0.1,5023.62
2024-12-17,South,Furniture,Chair,15,237.85,0.05,3389.36
2024-12-17,South,Office Supplies,Paper,23,180.41,0.05,3941.96
2024-12-17,East,Electronics,Phone,47,494.76,0.0,23253.72
2024-12-17,East,Furniture,Chair,38,323.19,0.0,12281.22
2024-12-17,East,Office Supplies,Printer Ink,6,74.51,0.1,402.35
2024-12-17,West,Electronics,Tablet,47,130.29,0.15,5205.09
2024-12-17,West,Furniture,Chair,49,69.24,0.1,3053.48
2024-12-17,West,Office Supplies,Paper,9,301.93,0.15,2309.76
2024-12-18,North,Electronics,Tablet,25,120.36,0.1,2708.1
2024-12-18,North,Furniture,Desk,29,33.57,0.0,973.53
2024-12-18,North,Office Supplies,Paper,13,140.8,0.0,1830.4
2024-12-18,South,Electronics,Laptop,11,86.25,0.1,853.88
2024-12-18,South,Furniture,Chair,31,123.31,0.15,3249.22
2024-12-18,South,Office Supplies,Stapler,6,57.27,0.05,326.44
2024-12-18,East,Electronics,Tablet,14,200.87,0.0,2812.18
2024-12-18,East,Furniture,Shelf,7,138.33,0.05,919.89
2024-12-18,East,Office Supplies,Paper,40,314.73,0.15,10700.82
2024-12-18,West,Electronics,Tablet,9,234.37,0.05,2003.86
2024-12-18,West,Furniture,Chair,42,56.08,0.1,2119.82
2024-12-18,West,Office Supplies,Printer Ink,45,338.9,0.0,15250.5
2024-12-19,North,Electronics,Phone,30,310.65,0.1,8387.55
2024-12-19,North,Furniture,Desk,12,285.75,0.0,3429.0
2024-12-19,North,Office Supplies,Printer Ink,26,283.99,0.05,7014.55
2024-12-19,South,Electronics,Laptop,7,362.78,0.0,2539.46
2024-12-19,South,Furniture,Shelf,37,413.98,0.0,15317.26
2024-12-19,South,Office Supplies,Stapler,9,304.77,0.05,2605.78
2024-12-19,East,Electronics,Tablet,26,302.62,0.15,6687.9
2024-12-19,East,Furniture,Chair,12,406.73,0.1,4392.68
2024-12-19,East,Office Supplies,Paper,49,346.16,0.15,14417.56
2024-12-19,West,Electronics,Laptop,49,82.62,0.15,3441.12
2024-12-19,West,Furniture,Desk,44,438.63,0.1,17369.75
2024-12-19,West,Office Supplies,Paper,13,299.04,0.15,3304.39
2024-12-20,North,Electronics,Phone,35,147.09,0.05,4890.74
2024-12-20,North,Furniture,Shelf,13,256.02,0.05,3161.85
2024-12-20,North,Office Supplies,Printer Ink,30,68.76,0.0,2062.8
2024-12-20,South,Electronics,Tablet,19,55.21,0.05,996.54
2024-12-20,South,Furniture,Desk,7,202.02,0.15,1202.02
2024-12-20,South,Office Supplies,Paper,44,284.14,0.05,11877.05
2024-12-20,East,Electronics,Laptop,16,130.2,0.1,1874.88
2024-12-20,East,Furniture,Desk,29,247.09,0.15,6090.77
2024-12-20,East,Office Supplies,Printer Ink,42,274.2,0.05,10940.58
2024-12-20,West,Electronics,Tablet,11,45.43,0.05,474.74
2024-12-20,West,Furniture,Desk,45,63.48,0.1,2570.94
2024-12-20,West,Office Supplies,Printer Ink,5,70.16,0.0,350.8
2024-12-21,North,Electronics,Phone,44,392.49,0.1,15542.6
2024-12-21,North,Furniture,Desk,5,392.55,0.0,1962.75
2024-12-21,North,Office Supplies,Printer Ink,36,352.97,0.05,12071.57
2024-12-21,South,Electronics,Tablet,8,276.08,0.15,1877.34
2024-12-21,South,Furniture,Desk,16,323.71,0.1,4661.42
2024-12-21,South,Office Supplies,Printer Ink,39,67.89,0.15,2250.55
2024-12-21,East,Electronics,Laptop,16,52.88,0.05,803.78
2024-12-21,East,Furniture,Chair,6,331.22,0.05,1887.95
2024-12-21,East,Office Supplies,Printer Ink,30,57.28,0.0,1718.4
2024-12-21,West,Electronics,Phone,47,57.46,0.05,2565.59
2024-12-21,West,Furniture,Desk,11,308.71,0.1,3056.23
2024-12-21,West,Office Supplies,Stapler,6,495.14,0.15,2525.21
2024-12-22,North,Electronics,Tablet,32,160.08,0.15,4354.18
2024-12-22,North,Furniture,Chair,10,160.37,0.05,1523.52
2024-12-22,North,Office Supplies,Printer Ink,39,446.19,0.05,16531.34
2024-12-22,South,Electronics,Tablet,36,245.5,0.1,7954.2
2024-12-22,South,Furniture,Chair,19,255.71,0.05,4615.57
2024-12-22,South,Office Supplies,Stapler,23,478.1,0.0,10996.3
2024-12-22,East,Electronics,Phone,34,185.36,0.1,5672.02
2024-12-22,East,Furniture,Chair,48,151.52,0.15,6182.02
2024-12-22,East,Office Supplies,Paper,36,102.75,0.0,3699.0
2024-12-22,West,Electronics,Tablet,12,413.67,0.1,4467.64
2024-12-22,West,Furniture,Chair,34,200.03,0.15,5780.87
2024-12-22,West,Office Supplies,Stapler,9,221.43,0.0,1992.87
2024-12-23,North,Electronics,Tablet,9,455.35,0.05,3893.24
2024-12-23,North,Furniture,Desk,12,485.29,0.05,5532.31
2024-12-23,North,Office Supplies,Printer Ink,12,327.9,0.15,3344.58
2024-12-23,South,Electronics,Tablet,23,74.05,0.05,1617.99
2024-12-23,South,Furniture,Chair,33,314.23,0.15,8814.15
2024-12-23,South,Office Supplies,Stapler,22,63.88,0.0,1405.36
2024-12-23,East,Electronics,Phone,32,418.8,0.15,11391.36
2024-12-23,East,Furniture,Shelf,38,400.75,0.1,13705.65
2024-12-23,East,Office Supplies,Paper,28,175.32,0.1,4418.06
2024-12-23,West,Electronics,Laptop,37,435.06,0.05,15292.36
2024-12-23,West,Furniture,Desk,36,77.64,0.0,2795.04
2024-12-23,West,Office Supplies,Paper,16,113.15,0.1,1629.36
2024-12-24,North,Electronics,Phone,37,128.4,0.0,4750.8
2024-12-24,North,Furniture,Chair,38,277.82,0.15,8973.59
2024-12-24,North,Office Supplies,Printer Ink,23,251.96,0.05,5505.33
2024-12-24,South,Electronics,Laptop,12,395.97,0.1,4276.48
2024-12-24,South,Furniture,Desk,24,323.89,0.1,6996.02
2024-12-24,South,Office Supplies,Paper,12,258.74,0.05,2949.64
2024-12-24,East,Electronics,Laptop,45,221.88,0.1,8986.14
2024-12-24,East,Furniture,Shelf,25,427.75,0.1,9624.38
2024-12-24,East,Office Supplies,Paper,8,156.7,0.15,1065.56
2024-12-24,West,Electronics,Laptop,35,436.88,0.15,12997.18
2024-12-24,West,Furniture,Shelf,10,273.1,0.15,2321.35
2024-12-24,West,Office Supplies,Stapler,43,379.07,0.0,16300.01
2024-12-25,North,Electronics,Phone,10,284.72,0.15,2420.12
2024-12-25,North,Furniture,Desk,32,382.74,0.15,10410.53
2024-12-25,North,Office Supplies,Paper,30,481.15,0.0,14434.5
2024-12-25,South,Electronics,Laptop,14,438.21,0.1,5521.45
2024-12-25,South,Furniture,Desk,16,308.06,0.0,4928.96
2024-12-25,South,Office Supplies,Paper,18,130.6,0.0,2350.8
2024-12-25,East,Electronics,Laptop,39,326.06,0.1,11444.71
2024-12-25,East,Furniture,Chair,40,111.1,0.1,3999.6
2024-12-25,East,Office Supplies,Stapler,46,124.28,0.1,5145.19
2024-12-25,West,Electronics,Phone,9,78.94,0.1,639.41
2024-12-25,West,Furniture,Shelf,16,122.7,0.1,1766.88
2024-12-25,West,Office Supplies,Printer Ink,47,429.51,0.0,20186.97
2024-12-26,North,Electronics,Laptop,22,196.0,0.0,4312.0
2024-12-26,North,Furniture,Desk,49,469.13,0.15,19539.26
2024-12-26,North,Office Supplies,Paper,42,419.47,0.0,17617.74
2024-12-26,South,Electronics,Laptop,27,148.33,0.1,3604.42
2024-12-26,South,Furniture,Shelf,25,445.53,0.05,10581.34
2024-12-26,South,Office Supplies,Paper,40,478.35,0.1,17220.6
2024-12-26,East,Electronics,Tablet,10,147.31,0.15,1252.14
2024-12-26,East,Furniture,Chair,8,458.36,0.0,3666.88
2024-12-26,East,Office Supplies,Stapler,20,94.48,0.15,1606.16
2024-12-26,West,Electronics,Laptop,16,40.41,0.15,549.58
2024-12-26,West,Furniture,Chair,24,440.89,0.1,9523.22
2024-12-26,West,Office Supplies,Printer Ink,26,292.42,0.05,7222.77
2024-12-27,North,Electronics,Phone,24,191.98,0.0,4607.52
2024-12-27,North,Furniture,Shelf,7,485.63,0.1,3059.47
2024-12-27,North,Office Supplies,Paper,35,393.34,0.05,13078.55
2024-12-27,South,Electronics,Phone,10,305.49,0.0,3054.9
2024-12-27,South,Furniture,Shelf,11,284.64,0.15,2661.38
2024-12-27,South,Office Supplies,Stapler,29,121.84,0.0,3533.36
2024-12-27,East,Electronics,Laptop,35,178.55,0.1,5624.32
2024-12-27,East,Furniture,Chair,8,212.45,0.1,1529.64
2024-12-27,East,Office Supplies,Stapler,12,62.39,0.05,711.25
2024-12-27,West,Electronics,Phone,26,204.12,0.05,5041.76
2024-12-27,West,Furniture,Shelf,34,208.85,0.1,6390.81
2024-12-27,West,Office Supplies,Printer Ink,9,175.25,0.15,1340.66
2024-12-28,North,Electronics,Tablet,38,65.1,0.15,2102.73
2024-12-28,North,Furniture,Shelf,24,496.24,0.15,10123.3
2024-12-28,North,Office Supplies,Paper,18,387.44,0.15,5927.83
2024-12-28,South,Electronics,Phone,47,169.28,0.15,6762.74
2024-12-28,South,Furniture,Desk,6,200.36,0.1,1081.94
2024-12-28,South,Office Supplies,Printer Ink,47,479.14,0.0,22519.58
2024-12-28,East,Electronics,Tablet,46,174.25,0.05,7614.72
2024-12-28,East,Furniture,Desk,43,494.64,0.1,19142.57
2024-12-28,East,Office Supplies,Paper,20,493.45,0.1,8882.1
2024-12-28,West,Electronics,Phone,8,447.49,0.0,3579.92
2024-12-28,West,Furniture,Shelf,18,331.12,0.0,5960.16
2024-12-28,West,Office Supplies,Stapler,49,304.0,0.1,13406.4
2024-12-29,North,Electronics,Phone,34,175.64,0.05,5673.17
2024-12-29,North,Furniture,Shelf,45,112.11,0.0,5044.95
2024-12-29,North,Office Supplies,Paper,14,291.3,0.05,3874.29
2024-12-29,South,Electronics,Laptop,40,298.48,0.0,11939.2
2024-12-29,South,Furniture,Shelf,49,142.51,0.15,5935.54
2024-12-29,South,Office Supplies,Paper,9,316.03,0.15,2417.63
2024-12-29,East,Electronics,Tablet,34,219.27,0.0,7455.18
2024-12-29,East,Furniture,Desk,9,346.34,0.15,2649.5
2024-12-29,East,Office Supplies,Stapler,24,372.11,0.15,7591.04
2024-12-29,West,Electronics,Laptop,25,158.91,0.0,3972.75
2024-12-29,West,Furniture,Shelf,30,274.88,0.1,7421.76
2024-12-29,West,Office Supplies,Paper,45,396.84,0.1,16072.02
2024-12-30,North,Electronics,Tablet,23,393.73,0.0,9055.79
2024-12-30,North,Furniture,Shelf,5,453.05,0.15,1925.46
2024-12-30,North,Office Supplies,Printer Ink,34,367.9,0.0,12508.6
2024-12-30,South,Electronics,Laptop,19,82.81,0.05,1494.72
2024-12-30,South,Furniture,Desk,12,72.67,0.1,784.84
2024-12-30,South,Office Supplies,Stapler,33,185.55,0.0,6123.15
2024-12-30,East,Electronics,Laptop,31,294.49,0.05,8672.73
2024-12-30,East,Furniture,Desk,41,61.02,0.1,2251.64
2024-12-30,East,Office Supplies,Printer Ink,7,54.51,0.0,381.57
2024-12-30,West,Electronics,Tablet,7,475.0,0.1,2992.5
2024-12-30,West,Furniture,Desk,12,255.03,0.1,2754.32
2024-12-30,West,Office Supplies,Paper,30,320.27,0.05,9127.69
2024-12-31,North,Electronics,Laptop,11,353.83,0.15,3308.31
2024-12-31,North,Furniture,Shelf,37,153.14,0.15,4816.25
2024-12-31,North,Office Supplies,Stapler,42,204.81,0.15,7311.72
2024-12-31,South,Electronics,Tablet,13,236.56,0.0,3075.28
2024-12-31,South,Furniture,Desk,37,469.18,0.05,16491.68
2024-12-31,South,Office Supplies,Stapler,47,103.61,0.05,4626.19
2024-12-31,East,Electronics,Tablet,29,358.94,0.0,10409.26
2024-12-31,East,Furniture,Desk,44,59.22,0.15,2214.83
2024-12-31,East,Office Supplies,Paper,43,439.56,0.15,16065.92
2024-12-31,West,Electronics,Tablet,30,291.26,0.15,7427.13
2024-12-31,West,Furniture,Shelf,40,168.69,0.05,6410.22
2024-12-31,West,Office Supplies,Stapler,13,249.93,0.0,3249.09
2025-01-01,North,Electronics,Laptop,41,374.33,0.15,13045.4
2025-01-01,North,Furniture,Chair,47,290.14,0.15,11591.09
2025-01-01,North,Office Supplies,Stapler,48,99.13,0.05,4520.33
2025-01-01,South,Electronics,Phone,29,409.12,0.1,10678.03
2025-01-01,South,Furniture,Desk,45,292.56,0.05,12506.94
2025-01-01,South,Office Supplies,Printer Ink,8,386.72,0.0,3093.76
2025-01-01,East,Electronics,Tablet,17,217.3,0.15,3139.98
2025-01-01,East,Furniture,Chair,22,137.46,0.15,2570.5
2025-01-01,East,Office Supplies,Printer Ink,36,53.37,0.1,1729.19
2025-01-01,West,Electronics,Laptop,37,472.1,0.05,16594.31
2025-01-01,West,Furniture,Shelf,16,373.27,0.0,5972.32
2025-01-01,West,Office Supplies,Stapler,14,138.73,0.05,1845.11
2025-01-02,North,Electronics,Phone,7,309.58,0.15,1842.0
2025-01-02,North,Furniture,Desk,36,276.98,0.05,9472.72
2025-01-02,North,Office Supplies,Printer Ink,47,384.05,0.05,17147.83
2025-01-02,South,Electronics,Laptop,35,54.47,0.15,1620.48
2025-01-02,South,Furniture,Shelf,42,202.4,0.15,7225.68
2025-01-02,South,Office Supplies,Printer Ink,6,381.54,0.05,2174.78
2025-01-02,East,Electronics,Tablet,12,377.82,0.05,4307.15
2025-01-02,East,Furniture,Chair,39,378.93,0.1,13300.44
2025-01-02,East,Office Supplies,Stapler,49,141.17,0.0,6917.33
2025-01-02,West,Electronics,Tablet,36,316.55,0.1,10256.22
2025-01-02,West,Furniture,Chair,19,225.06,0.1,3848.53
2025-01-02,West,Office Supplies,Printer Ink,32,493.91,0.15,13434.35
2025-01-03,North,Electronics,Laptop,13,366.63,0.0,4766.19
2025-01-03,North,Furniture,Shelf,49,421.26,0.05,19609.65
2025-01-03,North,Office Supplies,Stapler,23,254.36,0.1,5265.25
2025-01-03,South,Electronics,Tablet,12,41.94,0.05,478.12
2025-01-03,South,Furniture,Chair,39,440.97,0.05,16337.94
2025-01-03,South,Office Supplies,Stapler,44,43.99,0.15,1645.23
2025-01-03,East,Electronics,Tablet,10,171.93,0.1,1547.37
2025-01-03,East,Furniture,Chair,19,284.21,0.05,5129.99
2025-01-03,East,Office Supplies,Printer Ink,21,393.68,0.0,8267.28
2025-01-03,West,Electronics,Laptop,48,361.7,0.05,16493.52
2025-01-03,West,Furniture,Desk,45,102.78,0.15,3931.34
2025-01-03,West,Office Supplies,Paper,35,464.57,0.1,14633.96
2025-01-04,North,Electronics,Tablet,21,293.46,0.05,5854.53
2025-01-04,North,Furniture,Shelf,28,177.06,0.15,4214.03
2025-01-04,North,Office Supplies,Stapler,38,482.61,0.05,17422.22
2025-01-04,South,Electronics,Phone,6,372.39,0.0,2234.34
2025-01-04,South,Furniture,Shelf,9,379.08,0.15,2899.96
2025-01-04,South,Office Supplies,Stapler,10,290.41,0.0,2904.1
2025-01-04,East,Electronics,Tablet,21,281.71,0.05,5620.11
2025-01-04,East,Furniture,Chair,11,104.3,0.0,1147.3
2025-01-04,East,Office Supplies,Stapler,35,409.69,0.0,14339.15
2025-01-04,West,Electronics,Phone,9,335.2,0.0,3016.8
2025-01-04,West,Furniture,Desk,18,439.8,0.15,6728.94
2025-01-04,West,Office Supplies,Printer Ink,44,194.41,0.15,7270.93
2025-01-05,North,Electronics,Phone,41,221.54,0.0,9083.14
2025-01-05,North,Furniture,Shelf,16,144.2,0.1,2076.48
2025-01-05,North,Office Supplies,Paper,38,415.03,0.0,15771.14
2025-01-05,South,Electronics,Phone,7,105.7,0.05,702.9
2025-01-05,South,Furniture,Chair,47,112.94,0.05,5042.77
2025-01-05,South,Office Supplies,Printer Ink,46,463.73,0.1,19198.42
2025-01-05,East,Electronics,Phone,25,89.63,0.05,2128.71
2025-01-05,East,Furniture,Shelf,25,85.36,0.15,1813.9
2025-01-05,East,Office Supplies,Paper,25,206.99,0.0,5174.75
2025-01-05,West,Electronics,Phone,18,226.46,0.05,3872.47
2025-01-05,West,Furniture,Chair,10,488.93,0.05,4644.84
2025-01-05,West,Office Supplies,Paper,9,255.79,0.0,2302.11
2025-01-06,North,Electronics,Phone,5,152.24,0.1,685.08
2025-01-06,North,Furniture,Shelf,7,137.22,0.0,960.54
2025-01-06,North,Office Supplies,Paper,49,377.23,0.05,17560.06
2025-01-06,South,Electronics,Tablet,27,304.53,0.0,8222.31
2025-01-06,South,Furniture,Chair,31,306.4,0.15,8073.64
2025-01-06,South,Office Supplies,Paper,27,162.94,0.0,4399.38
2025-01-06,East,Electronics,Laptop,41,498.01,0.1,18376.57
2025-01-06,East,Furniture,Desk,19,200.55,0.05,3619.93
2025-01-06,East,Office Supplies,Stapler,14,90.49,0.1,1140.17
2025-01-06,West,Electronics,Laptop,24,430.18,0.1,9291.89
2025-01-06,West,Furniture,Chair,26,31.28,0.05,772.62
2025-01-06,West,Office Supplies,Stapler,27,474.45,0.1,11529.14
2025-01-07,North,Electronics,Tablet,49,220.41,0.15,9180.08
2025-01-07,North,Furniture,Shelf,32,461.05,0.05,14015.92
2025-01-07,North,Office Supplies,Stapler,14,135.11,0.1,1702.39
2025-01-07,South,Electronics,Laptop,8,91.83,0.15,624.44
2025-01-07,South,Furniture,Desk,5,93.85,0.1,422.32
2025-01-07,South,Office Supplies,Printer Ink,16,267.99,0.0,4287.84
2025-01-07,East,Electronics,Phone,11,440.89,0.1,4364.81
2025-01-07,East,Furniture,Shelf,10,119.79,0.1,1078.11
2025-01-07,East,Office Supplies,Stapler,47,76.29,0.0,3585.63
2025-01-07,West,Electronics,Phone,22,180.44,0.15,3374.23
2025-01-07,West,Furniture,Desk,30,212.34,0.15,5414.67
2025-01-07,West,Office Supplies,Paper,33,105.78,0.1,3141.67
2025-01-08,North,Electronics,Phone,31,362.1,0.0,11225.1
2025-01-08,North,Furniture,Desk,37,102.22,0.15,3214.82
2025-01-08,North,Office Supplies,Stapler,35,285.71,0.15,8499.87
2025-01-08,South,Electronics,Laptop,19,165.31,0.15,2669.76
2025-01-08,South,Furniture,Chair,29,401.47,0.0,11642.63
